Feature 1,Feature 2,cluster,huge_cluster_tip,huge_cluster
4.6556997,11.153456,1,low_polar+aliphatic+G+P,0.0
2.0459285,10.929371,1,low_polar+aliphatic+G+P,0.0
15.062986,8.08478,0,polar,1.0
-4.859506,4.0796766,6,G,4.0
5.3651624,9.676923,1,low_polar+aliphatic+G+P,0.0
4.52873,11.366326,1,low_polar+aliphatic+G+P,0.0
4.0729103,11.719748,1,low_polar+aliphatic+G+P,0.0
4.064343,13.336385,1,low_polar+aliphatic+G+P,0.0
3.2731192,10.645982,1,low_polar+aliphatic+G+P,0.0
3.8030317,10.037935,1,low_polar+aliphatic+G+P,0.0
15.891323,7.9244933,0,polar,1.0
4.260551,11.393139,1,low_polar+aliphatic+G+P,0.0
5.4000344,11.771999,1,low_polar+aliphatic+G+P,0.0
15.557596,7.1070943,0,polar,1.0
4.519993,12.191742,1,low_polar+aliphatic+G+P,0.0
2.9545794,13.690486,1,low_polar+aliphatic+G+P,0.0
3.4896584,11.045484,1,low_polar+aliphatic+G+P,0.0
2.9303699,1.5276462,3,pos_neg_charged,2.0
15.166112,7.575708,0,polar,1.0
15.463846,6.9243617,0,polar,1.0
14.277103,16.24774,2,P,3.0
3.033934,13.132849,1,low_polar+aliphatic+G+P,0.0
3.437481,11.807183,1,low_polar+aliphatic+G+P,0.0
-2.5927472,-1.7750607,11,neg,7.0
13.7841,15.659406,2,P,3.0
2.412373,1.5143595,3,pos_neg_charged,2.0
15.426316,7.2502666,0,polar,1.0
15.678658,6.7751174,0,polar,1.0
-4.72491,4.019514,6,G,4.0
4.267933,11.950881,1,low_polar+aliphatic+G+P,0.0
13.4353895,3.3727503,5,polar,1.0
6.1253986,10.482166,1,low_polar+aliphatic+G+P,0.0
4.654112,12.252357,1,low_polar+aliphatic+G+P,0.0
13.024257,3.040072,5,polar,1.0
-2.4851172,-2.9051359,11,neg,7.0
5.033225,13.876166,1,low_polar+aliphatic+G+P,0.0
16.244106,7.112501,0,polar,1.0
8.422901,-0.7467042,4,pos_neg_charged,2.0
5.858468,10.21074,1,low_polar+aliphatic+G+P,0.0
15.112738,8.695497,0,polar,1.0
13.794738,15.636183,2,P,3.0
4.673193,9.514923,1,low_polar+aliphatic+G+P,0.0
4.846956,9.630469,1,low_polar+aliphatic+G+P,0.0
4.9816937,10.0092,1,low_polar+aliphatic+G+P,0.0
5.373113,10.194483,1,low_polar+aliphatic+G+P,0.0
5.1573234,9.999326,1,low_polar+aliphatic+G+P,0.0
5.1953306,10.04884,1,low_polar+aliphatic+G+P,0.0
5.324886,9.869803,1,low_polar+aliphatic+G+P,0.0
1.4830462,12.735772,1,low_polar+aliphatic+G+P,0.0
5.6102624,11.052323,1,low_polar+aliphatic+G+P,0.0
2.9361427,1.2523541,3,pos_neg_charged,2.0
5.6131005,-0.631725,9,pos,5.0
16.155643,6.904973,0,polar,1.0
-4.9431376,3.8597298,6,G,4.0
-4.8761153,3.6642694,6,G,4.0
5.8940687,12.786447,1,low_polar+aliphatic+G+P,0.0
3.9738905,13.058201,1,low_polar+aliphatic+G+P,0.0
3.2880943,11.200504,1,low_polar+aliphatic+G+P,0.0
3.7578216,10.422854,1,low_polar+aliphatic+G+P,0.0
5.7642655,11.993415,1,low_polar+aliphatic+G+P,0.0
13.29273,3.0448837,5,polar,1.0
4.697119,11.195451,1,low_polar+aliphatic+G+P,0.0
13.744815,15.677691,2,P,3.0
5.6916265,11.659252,1,low_polar+aliphatic+G+P,0.0
15.988078,6.889309,0,polar,1.0
5.4486766,13.397929,1,low_polar+aliphatic+G+P,0.0
5.192112,13.364819,1,low_polar+aliphatic+G+P,0.0
15.593719,7.620113,0,polar,1.0
1.7486124,0.4679959,3,pos_neg_charged,2.0
2.8153787,11.385234,1,low_polar+aliphatic+G+P,0.0
-2.5621486,-2.8265285,11,neg,7.0
1.9507958,12.195673,1,low_polar+aliphatic+G+P,0.0
2.8032787,10.90831,1,low_polar+aliphatic+G+P,0.0
2.6571095,12.573835,1,low_polar+aliphatic+G+P,0.0
15.402737,6.3155255,0,polar,1.0
16.425726,7.2903247,0,polar,1.0
13.369513,3.279409,5,polar,1.0
5.371152,9.255547,1,low_polar+aliphatic+G+P,0.0
5.0253606,10.757518,1,low_polar+aliphatic+G+P,0.0
15.05774,10.241411,12,Q,8.0
5.0529413,9.757688,1,low_polar+aliphatic+G+P,0.0
4.771273,10.677887,1,low_polar+aliphatic+G+P,0.0
4.8293056,9.496379,1,low_polar+aliphatic+G+P,0.0
15.170014,8.492402,0,polar,1.0
15.296168,8.517913,0,polar,1.0
5.5631146,10.086211,1,low_polar+aliphatic+G+P,0.0
4.9907174,9.805565,1,low_polar+aliphatic+G+P,0.0
5.8488545,12.275616,1,low_polar+aliphatic+G+P,0.0
5.538655,13.189491,1,low_polar+aliphatic+G+P,0.0
5.7013392,9.139539,1,low_polar+aliphatic+G+P,0.0
-4.6253457,3.6942272,6,G,4.0
5.669804,9.19421,1,low_polar+aliphatic+G+P,0.0
5.6210947,11.629009,1,low_polar+aliphatic+G+P,0.0
15.01119,7.7668896,0,polar,1.0
15.228914,7.058053,0,polar,1.0
4.901677,11.065924,1,low_polar+aliphatic+G+P,0.0
16.454714,7.3115435,0,polar,1.0
15.320801,7.839495,0,polar,1.0
15.703725,7.819535,0,polar,1.0
4.9310565,12.382869,1,low_polar+aliphatic+G+P,0.0
3.0884006,11.35939,1,low_polar+aliphatic+G+P,0.0
-1.0214063,7.1289306,10,aliphatic,6.0
2.1748393,11.642176,1,low_polar+aliphatic+G+P,0.0
11.157236,1.2997435,8,polar,1.0
5.2829194,12.343814,1,low_polar+aliphatic+G+P,0.0
2.9840384,11.934373,1,low_polar+aliphatic+G+P,0.0
-2.6675217,-1.8083355,11,neg,7.0
-2.5360692,-2.9327664,11,neg,7.0
15.34976,6.929213,0,polar,1.0
5.175069,11.884598,1,low_polar+aliphatic+G+P,0.0
12.983117,3.2351644,5,polar,1.0
3.830247,9.184195,1,low_polar+aliphatic+G+P,0.0
2.8343709,11.680591,1,low_polar+aliphatic+G+P,0.0
1.7319479,11.258221,1,low_polar+aliphatic+G+P,0.0
1.7313571,11.709465,1,low_polar+aliphatic+G+P,0.0
1.5542314,12.215568,1,low_polar+aliphatic+G+P,0.0
1.8300693,12.4929905,1,low_polar+aliphatic+G+P,0.0
15.038698,10.571238,12,Q,8.0
-5.2268558,3.7597694,6,G,4.0
2.9452817,9.886808,1,low_polar+aliphatic+G+P,0.0
4.1971784,12.576475,1,low_polar+aliphatic+G+P,0.0
2.3994455,13.992846,1,low_polar+aliphatic+G+P,0.0
4.1678414,11.483522,1,low_polar+aliphatic+G+P,0.0
6.108211,11.407252,1,low_polar+aliphatic+G+P,0.0
4.911547,12.2357855,1,low_polar+aliphatic+G+P,0.0
3.6058009,13.82236,1,low_polar+aliphatic+G+P,0.0
5.383659,14.057619,1,low_polar+aliphatic+G+P,0.0
3.1539454,0.71313035,3,pos_neg_charged,2.0
5.3528953,-0.18631388,9,pos,5.0
2.911443,1.2372987,3,pos_neg_charged,2.0
5.110467,10.911269,1,low_polar+aliphatic+G+P,0.0
2.2458916,12.082049,1,low_polar+aliphatic+G+P,0.0
16.34671,6.972622,0,polar,1.0
4.7335906,10.08798,1,low_polar+aliphatic+G+P,0.0
4.8936715,12.987993,1,low_polar+aliphatic+G+P,0.0
2.913108,13.376683,1,low_polar+aliphatic+G+P,0.0
5.3916693,11.948584,1,low_polar+aliphatic+G+P,0.0
5.2573314,12.160848,1,low_polar+aliphatic+G+P,0.0
4.17728,9.518304,1,low_polar+aliphatic+G+P,0.0
4.658866,8.453734,1,low_polar+aliphatic+G+P,0.0
4.658448,8.363311,1,low_polar+aliphatic+G+P,0.0
5.9380364,12.493425,1,low_polar+aliphatic+G+P,0.0
4.5560384,8.803964,1,low_polar+aliphatic+G+P,0.0
4.096336,12.509807,1,low_polar+aliphatic+G+P,0.0
16.60815,7.78978,0,polar,1.0
1.9497644,0.728755,3,pos_neg_charged,2.0
2.5070605,1.6543014,3,pos_neg_charged,2.0
5.8272924,12.812303,1,low_polar+aliphatic+G+P,0.0
5.9195304,13.199474,1,low_polar+aliphatic+G+P,0.0
15.211554,6.938398,0,polar,1.0
15.447639,6.702617,0,polar,1.0
5.9343486,12.99123,1,low_polar+aliphatic+G+P,0.0
6.027437,13.074679,1,low_polar+aliphatic+G+P,0.0
6.151146,13.08702,1,low_polar+aliphatic+G+P,0.0
6.279326,12.915298,1,low_polar+aliphatic+G+P,0.0
5.5764484,12.74942,1,low_polar+aliphatic+G+P,0.0
5.4504075,12.86285,1,low_polar+aliphatic+G+P,0.0
4.3030534,13.33856,1,low_polar+aliphatic+G+P,0.0
5.8734508,12.640535,1,low_polar+aliphatic+G+P,0.0
5.878627,12.497437,1,low_polar+aliphatic+G+P,0.0
5.668175,11.496707,1,low_polar+aliphatic+G+P,0.0
4.5028524,10.576886,1,low_polar+aliphatic+G+P,0.0
3.201583,12.137648,1,low_polar+aliphatic+G+P,0.0
5.6363463,11.889555,1,low_polar+aliphatic+G+P,0.0
4.4266925,13.927475,1,low_polar+aliphatic+G+P,0.0
4.041265,10.85582,1,low_polar+aliphatic+G+P,0.0
5.957961,11.878588,1,low_polar+aliphatic+G+P,0.0
15.570707,8.027416,0,polar,1.0
5.712853,12.896914,1,low_polar+aliphatic+G+P,0.0
5.0965953,10.503874,1,low_polar+aliphatic+G+P,0.0
14.883091,6.795997,0,polar,1.0
4.1851196,10.421549,1,low_polar+aliphatic+G+P,0.0
14.656328,7.811066,0,polar,1.0
15.395392,8.397482,0,polar,1.0
11.218579,1.3762858,8,polar,1.0
14.59122,7.237275,0,polar,1.0
15.066569,10.200554,12,Q,8.0
15.331588,7.5887036,0,polar,1.0
3.1049995,9.449203,1,low_polar+aliphatic+G+P,0.0
16.47729,6.8525953,0,polar,1.0
3.54303,13.865646,1,low_polar+aliphatic+G+P,0.0
3.5716648,11.663565,1,low_polar+aliphatic+G+P,0.0
16.3464,6.869083,0,polar,1.0
6.2388825,11.95085,1,low_polar+aliphatic+G+P,0.0
4.522439,11.245851,1,low_polar+aliphatic+G+P,0.0
2.3025603,11.56005,1,low_polar+aliphatic+G+P,0.0
3.0201194,10.58796,1,low_polar+aliphatic+G+P,0.0
4.4066315,12.44417,1,low_polar+aliphatic+G+P,0.0
3.2003078,11.767444,1,low_polar+aliphatic+G+P,0.0
2.4648554,12.732091,1,low_polar+aliphatic+G+P,0.0
5.1240144,13.118349,1,low_polar+aliphatic+G+P,0.0
4.345609,12.505837,1,low_polar+aliphatic+G+P,0.0
3.8680794,10.725282,1,low_polar+aliphatic+G+P,0.0
1.6000487,12.170347,1,low_polar+aliphatic+G+P,0.0
5.087351,8.479703,1,low_polar+aliphatic+G+P,0.0
4.6977363,11.587879,1,low_polar+aliphatic+G+P,0.0
3.8502188,12.56226,1,low_polar+aliphatic+G+P,0.0
2.1526248,1.0095433,3,pos_neg_charged,2.0
1.664843,10.700172,1,low_polar+aliphatic+G+P,0.0
3.1100206,13.713795,1,low_polar+aliphatic+G+P,0.0
1.7887377,11.391011,1,low_polar+aliphatic+G+P,0.0
5.738615,10.971676,1,low_polar+aliphatic+G+P,0.0
4.7746897,12.78734,1,low_polar+aliphatic+G+P,0.0
13.766702,16.697372,2,P,3.0
5.3256397,-0.42324966,9,pos,5.0
1.5017633,11.517946,1,low_polar+aliphatic+G+P,0.0
3.4892454,11.32608,1,low_polar+aliphatic+G+P,0.0
2.8100195,0.8955752,3,pos_neg_charged,2.0
14.732119,7.500362,0,polar,1.0
1.5122011,12.502084,1,low_polar+aliphatic+G+P,0.0
3.7184517,12.164398,1,low_polar+aliphatic+G+P,0.0
1.734183,11.483645,1,low_polar+aliphatic+G+P,0.0
3.2462575,11.893506,1,low_polar+aliphatic+G+P,0.0
16.393156,7.4726653,0,polar,1.0
16.363644,7.556065,0,polar,1.0
3.3161397,12.497186,1,low_polar+aliphatic+G+P,0.0
2.7041483,10.58183,1,low_polar+aliphatic+G+P,0.0
2.4789522,1.6979656,3,pos_neg_charged,2.0
2.1282067,0.6679326,3,pos_neg_charged,2.0
15.700995,7.1775823,0,polar,1.0
2.5803714,12.752035,1,low_polar+aliphatic+G+P,0.0
16.541023,7.7631755,0,polar,1.0
13.100193,3.3955674,5,polar,1.0
15.813953,7.8157387,0,polar,1.0
15.159535,7.0191274,0,polar,1.0
4.0781965,12.879807,1,low_polar+aliphatic+G+P,0.0
15.566017,6.8104124,0,polar,1.0
13.5576105,3.2037327,5,polar,1.0
4.4874153,12.099437,1,low_polar+aliphatic+G+P,0.0
16.03415,7.122831,0,polar,1.0
15.792104,6.8890505,0,polar,1.0
3.7321255,12.689215,1,low_polar+aliphatic+G+P,0.0
3.7100105,13.174158,1,low_polar+aliphatic+G+P,0.0
15.728319,6.509835,0,polar,1.0
4.65795,12.97978,1,low_polar+aliphatic+G+P,0.0
4.0640945,12.084059,1,low_polar+aliphatic+G+P,0.0
3.8081157,13.092986,1,low_polar+aliphatic+G+P,0.0
3.0428615,12.339344,1,low_polar+aliphatic+G+P,0.0
2.304998,10.995409,1,low_polar+aliphatic+G+P,0.0
2.9840674,11.863935,1,low_polar+aliphatic+G+P,0.0
3.2073612,11.869044,1,low_polar+aliphatic+G+P,0.0
15.186827,8.344959,0,polar,1.0
14.559868,7.790263,0,polar,1.0
15.252136,7.4710145,0,polar,1.0
4.7643948,11.004531,1,low_polar+aliphatic+G+P,0.0
16.322294,9.03883,0,polar,1.0
16.165764,7.894194,0,polar,1.0
4.3391376,10.192245,1,low_polar+aliphatic+G+P,0.0
2.372587,1.1499059,3,pos_neg_charged,2.0
3.6929975,12.143372,1,low_polar+aliphatic+G+P,0.0
16.279888,7.530027,0,polar,1.0
4.9454117,12.124444,1,low_polar+aliphatic+G+P,0.0
4.0825267,10.39957,1,low_polar+aliphatic+G+P,0.0
4.7607856,12.529244,1,low_polar+aliphatic+G+P,0.0
2.9802501,10.949281,1,low_polar+aliphatic+G+P,0.0
2.2756047,13.087256,1,low_polar+aliphatic+G+P,0.0
4.5228453,12.525802,1,low_polar+aliphatic+G+P,0.0
3.5553803,11.166415,1,low_polar+aliphatic+G+P,0.0
15.408505,8.391025,0,polar,1.0
2.3480058,10.507826,1,low_polar+aliphatic+G+P,0.0
2.397738,12.792656,1,low_polar+aliphatic+G+P,0.0
16.337305,6.991033,0,polar,1.0
15.736674,7.8367715,0,polar,1.0
3.9799027,10.746183,1,low_polar+aliphatic+G+P,0.0
13.279974,3.2635038,5,polar,1.0
3.3350809,12.108257,1,low_polar+aliphatic+G+P,0.0
15.690327,7.6472864,0,polar,1.0
2.0875223,11.454711,1,low_polar+aliphatic+G+P,0.0
1.5914494,0.5674868,3,pos_neg_charged,2.0
5.112667,12.410365,1,low_polar+aliphatic+G+P,0.0
15.946536,7.511202,0,polar,1.0
3.0875695,11.264444,1,low_polar+aliphatic+G+P,0.0
16.315962,7.603593,0,polar,1.0
4.4358625,11.966714,1,low_polar+aliphatic+G+P,0.0
3.1626027,13.918775,1,low_polar+aliphatic+G+P,0.0
-2.469737,-2.9234939,11,neg,7.0
1.9408802,1.1180352,3,pos_neg_charged,2.0
3.8842921,13.697876,1,low_polar+aliphatic+G+P,0.0
15.5306015,8.438311,0,polar,1.0
3.3804946,12.661757,1,low_polar+aliphatic+G+P,0.0
4.1909304,10.946152,1,low_polar+aliphatic+G+P,0.0
15.356847,7.462012,0,polar,1.0
2.2469966,1.0848414,3,pos_neg_charged,2.0
3.262535,13.272478,1,low_polar+aliphatic+G+P,0.0
4.6689534,11.102566,1,low_polar+aliphatic+G+P,0.0
15.119452,7.0236053,0,polar,1.0
14.793463,8.140739,0,polar,1.0
14.980392,7.816426,0,polar,1.0
15.030854,8.165435,0,polar,1.0
5.1164083,10.967116,1,low_polar+aliphatic+G+P,0.0
13.88514,16.80146,2,P,3.0
6.291283,12.121072,1,low_polar+aliphatic+G+P,0.0
15.642595,7.9233623,0,polar,1.0
4.5737324,12.478947,1,low_polar+aliphatic+G+P,0.0
16.550474,7.2341604,0,polar,1.0
15.673156,7.4773965,0,polar,1.0
3.7301977,10.382119,1,low_polar+aliphatic+G+P,0.0
5.725146,9.872975,1,low_polar+aliphatic+G+P,0.0
-5.52729,3.532104,6,G,4.0
-5.358433,3.6431704,6,G,4.0
5.408651,10.793767,1,low_polar+aliphatic+G+P,0.0
8.40417,-0.7658306,4,pos_neg_charged,2.0
8.379108,-0.8284057,4,pos_neg_charged,2.0
4.3023167,12.82467,1,low_polar+aliphatic+G+P,0.0
3.9691463,12.941214,1,low_polar+aliphatic+G+P,0.0
5.2095504,12.6645,1,low_polar+aliphatic+G+P,0.0
2.301341,0.8139609,3,pos_neg_charged,2.0
-2.4971647,-2.961217,11,neg,7.0
5.5003905,-0.52367634,9,pos,5.0
6.217845,12.137932,1,low_polar+aliphatic+G+P,0.0
3.8640158,8.480679,1,low_polar+aliphatic+G+P,0.0
5.5081773,9.404588,1,low_polar+aliphatic+G+P,0.0
14.114606,15.612279,2,P,3.0
4.6020465,10.093379,1,low_polar+aliphatic+G+P,0.0
14.387663,15.712041,2,P,3.0
5.5134325,-0.36291772,9,pos,5.0
-1.4545743,6.9410405,10,aliphatic,6.0
4.209554,12.12958,1,low_polar+aliphatic+G+P,0.0
4.6581893,10.484478,1,low_polar+aliphatic+G+P,0.0
4.2405305,12.745266,1,low_polar+aliphatic+G+P,0.0
2.3261635,0.94895345,3,pos_neg_charged,2.0
3.0377681,10.765896,1,low_polar+aliphatic+G+P,0.0
4.8598456,12.679025,1,low_polar+aliphatic+G+P,0.0
16.23113,7.914507,0,polar,1.0
5.1127424,13.2839775,1,low_polar+aliphatic+G+P,0.0
16.163897,7.0624576,0,polar,1.0
15.745859,7.465157,0,polar,1.0
3.6318278,12.1064415,1,low_polar+aliphatic+G+P,0.0
4.6965394,10.502253,1,low_polar+aliphatic+G+P,0.0
15.84482,6.917177,0,polar,1.0
3.9419181,10.496286,1,low_polar+aliphatic+G+P,0.0
5.999261,11.84515,1,low_polar+aliphatic+G+P,0.0
15.69424,7.238686,0,polar,1.0
4.236469,11.329337,1,low_polar+aliphatic+G+P,0.0
2.8429465,9.765466,1,low_polar+aliphatic+G+P,0.0
15.609549,7.3166423,0,polar,1.0
5.7714996,10.1863985,1,low_polar+aliphatic+G+P,0.0
5.6496506,9.774382,1,low_polar+aliphatic+G+P,0.0
5.0450177,10.301914,1,low_polar+aliphatic+G+P,0.0
4.72291,10.618012,1,low_polar+aliphatic+G+P,0.0
4.1468043,13.624787,1,low_polar+aliphatic+G+P,0.0
6.1336017,-0.19576515,9,pos,5.0
-4.7683253,4.0725403,6,G,4.0
15.607454,6.904141,0,polar,1.0
3.6591506,12.0006275,1,low_polar+aliphatic+G+P,0.0
4.263815,13.908452,1,low_polar+aliphatic+G+P,0.0
6.324819,12.491461,1,low_polar+aliphatic+G+P,0.0
4.487028,10.204062,1,low_polar+aliphatic+G+P,0.0
5.1412716,11.752566,1,low_polar+aliphatic+G+P,0.0
11.26367,1.407432,8,polar,1.0
3.3026862,12.594352,1,low_polar+aliphatic+G+P,0.0
4.2142572,10.500863,1,low_polar+aliphatic+G+P,0.0
3.7614448,12.1466,1,low_polar+aliphatic+G+P,0.0
3.8263464,11.035917,1,low_polar+aliphatic+G+P,0.0
3.6694849,11.301855,1,low_polar+aliphatic+G+P,0.0
13.375559,3.3729815,5,polar,1.0
15.278845,7.1060834,0,polar,1.0
6.2904058,12.030268,1,low_polar+aliphatic+G+P,0.0
15.437258,6.9494605,0,polar,1.0
2.9497058,12.7212,1,low_polar+aliphatic+G+P,0.0
5.3310947,10.210712,1,low_polar+aliphatic+G+P,0.0
4.229182,10.371942,1,low_polar+aliphatic+G+P,0.0
3.2222943,12.72982,1,low_polar+aliphatic+G+P,0.0
3.2546217,13.34906,1,low_polar+aliphatic+G+P,0.0
3.8037071,13.306594,1,low_polar+aliphatic+G+P,0.0
2.5295649,12.671347,1,low_polar+aliphatic+G+P,0.0
2.6841705,12.884415,1,low_polar+aliphatic+G+P,0.0
4.412939,12.308025,1,low_polar+aliphatic+G+P,0.0
2.8002727,1.4591963,3,pos_neg_charged,2.0
2.9137917,1.4084859,3,pos_neg_charged,2.0
5.0554953,14.463351,1,low_polar+aliphatic+G+P,0.0
2.7462401,1.6006453,3,pos_neg_charged,2.0
8.358095,-0.6410834,4,pos_neg_charged,2.0
2.628213,1.315643,3,pos_neg_charged,2.0
15.909427,6.279109,0,polar,1.0
13.186525,4.0403657,5,polar,1.0
13.340994,4.36485,5,polar,1.0
5.419464,13.963758,1,low_polar+aliphatic+G+P,0.0
5.1019835,11.425036,1,low_polar+aliphatic+G+P,0.0
3.6824656,9.783723,1,low_polar+aliphatic+G+P,0.0
4.292245,9.815858,1,low_polar+aliphatic+G+P,0.0
4.7074814,10.973595,1,low_polar+aliphatic+G+P,0.0
5.2943225,11.026518,1,low_polar+aliphatic+G+P,0.0
3.5681956,13.828295,1,low_polar+aliphatic+G+P,0.0
4.9138775,10.110507,1,low_polar+aliphatic+G+P,0.0
13.601899,3.2670283,5,polar,1.0
1.9068443,11.962157,1,low_polar+aliphatic+G+P,0.0
3.5507975,12.608023,1,low_polar+aliphatic+G+P,0.0
2.4193597,12.0649605,1,low_polar+aliphatic+G+P,0.0
4.79932,14.034946,1,low_polar+aliphatic+G+P,0.0
-5.540298,3.5282054,6,G,4.0
2.1668665,11.443939,1,low_polar+aliphatic+G+P,0.0
2.1954508,11.58121,1,low_polar+aliphatic+G+P,0.0
1.8062428,11.94713,1,low_polar+aliphatic+G+P,0.0
2.9612422,12.706045,1,low_polar+aliphatic+G+P,0.0
16.195482,7.2357965,0,polar,1.0
2.8844736,12.155419,1,low_polar+aliphatic+G+P,0.0
15.777005,7.7119255,0,polar,1.0
5.16429,13.718522,1,low_polar+aliphatic+G+P,0.0
4.78699,13.838442,1,low_polar+aliphatic+G+P,0.0
16.192177,7.851814,0,polar,1.0
2.752161,1.198251,3,pos_neg_charged,2.0
2.2983513,1.2355499,3,pos_neg_charged,2.0
4.403326,13.651445,1,low_polar+aliphatic+G+P,0.0
4.413707,11.958537,1,low_polar+aliphatic+G+P,0.0
4.6206017,11.75517,1,low_polar+aliphatic+G+P,0.0
1.4487406,11.468352,1,low_polar+aliphatic+G+P,0.0
11.124515,1.263122,8,polar,1.0
13.185388,3.8994808,5,polar,1.0
8.448628,-0.80120176,4,pos_neg_charged,2.0
4.314453,10.308472,1,low_polar+aliphatic+G+P,0.0
3.9306982,11.859973,1,low_polar+aliphatic+G+P,0.0
1.7554499,11.544415,1,low_polar+aliphatic+G+P,0.0
13.818659,16.584362,2,P,3.0
5.904883,0.18763673,9,pos,5.0
2.750892,10.254789,1,low_polar+aliphatic+G+P,0.0
5.33219,-0.060336992,9,pos,5.0
1.5693078,11.99475,1,low_polar+aliphatic+G+P,0.0
1.968703,0.6422792,3,pos_neg_charged,2.0
1.6051823,11.829946,1,low_polar+aliphatic+G+P,0.0
1.6116103,0.7857315,3,pos_neg_charged,2.0
1.5850394,1.1109767,3,pos_neg_charged,2.0
1.8924142,12.361812,1,low_polar+aliphatic+G+P,0.0
1.6248208,1.0298545,3,pos_neg_charged,2.0
-4.673754,3.9457662,6,G,4.0
4.871964,10.1677065,1,low_polar+aliphatic+G+P,0.0
15.673309,7.9762497,0,polar,1.0
3.206149,11.393969,1,low_polar+aliphatic+G+P,0.0
15.391065,7.703337,0,polar,1.0
-4.838581,4.0089374,6,G,4.0
-5.222839,3.7593846,6,G,4.0
5.8966675,11.619237,1,low_polar+aliphatic+G+P,0.0
4.743038,10.691614,1,low_polar+aliphatic+G+P,0.0
13.944662,15.771054,2,P,3.0
6.2333097,11.616017,1,low_polar+aliphatic+G+P,0.0
5.8343625,12.967649,1,low_polar+aliphatic+G+P,0.0
13.856606,16.77619,2,P,3.0
5.1182566,11.664543,1,low_polar+aliphatic+G+P,0.0
5.525045,10.837315,1,low_polar+aliphatic+G+P,0.0
5.65479,10.886987,1,low_polar+aliphatic+G+P,0.0
5.9801407,12.008366,1,low_polar+aliphatic+G+P,0.0
4.224653,12.450843,1,low_polar+aliphatic+G+P,0.0
5.632498,11.622328,1,low_polar+aliphatic+G+P,0.0
5.791381,11.780574,1,low_polar+aliphatic+G+P,0.0
4.200442,8.716999,1,low_polar+aliphatic+G+P,0.0
16.030481,7.4826126,0,polar,1.0
2.3210206,12.940443,1,low_polar+aliphatic+G+P,0.0
6.1464224,11.649336,1,low_polar+aliphatic+G+P,0.0
2.673319,12.045468,1,low_polar+aliphatic+G+P,0.0
16.151068,6.779486,0,polar,1.0
2.424248,12.246423,1,low_polar+aliphatic+G+P,0.0
8.395571,-0.74436694,4,pos_neg_charged,2.0
5.3371024,10.895495,1,low_polar+aliphatic+G+P,0.0
15.77864,7.0657287,0,polar,1.0
16.940948,7.5135937,0,polar,1.0
2.0740843,11.1547365,1,low_polar+aliphatic+G+P,0.0
4.683762,12.790248,1,low_polar+aliphatic+G+P,0.0
15.96156,7.212603,0,polar,1.0
3.8364844,11.17159,1,low_polar+aliphatic+G+P,0.0
1.4948493,11.00271,1,low_polar+aliphatic+G+P,0.0
5.5286336,10.571857,1,low_polar+aliphatic+G+P,0.0
2.9867785,13.276417,1,low_polar+aliphatic+G+P,0.0
14.766093,7.78998,0,polar,1.0
4.228156,13.496308,1,low_polar+aliphatic+G+P,0.0
6.171539,10.752446,1,low_polar+aliphatic+G+P,0.0
1.8327452,0.93735623,3,pos_neg_charged,2.0
6.0529704,10.334044,1,low_polar+aliphatic+G+P,0.0
2.7339103,10.606397,1,low_polar+aliphatic+G+P,0.0
2.231854,11.595214,1,low_polar+aliphatic+G+P,0.0
4.5550866,13.300339,1,low_polar+aliphatic+G+P,0.0
16.140602,7.031799,0,polar,1.0
3.4285555,12.316394,1,low_polar+aliphatic+G+P,0.0
2.988208,11.216108,1,low_polar+aliphatic+G+P,0.0
3.654972,13.597439,1,low_polar+aliphatic+G+P,0.0
15.030744,7.3379455,0,polar,1.0
1.9080628,1.3024062,3,pos_neg_charged,2.0
4.0359464,10.562635,1,low_polar+aliphatic+G+P,0.0
1.2949499,11.854082,1,low_polar+aliphatic+G+P,0.0
3.8893764,12.698566,1,low_polar+aliphatic+G+P,0.0
2.655314,1.2538812,3,pos_neg_charged,2.0
3.1260674,12.84033,1,low_polar+aliphatic+G+P,0.0
5.1372685,10.252603,1,low_polar+aliphatic+G+P,0.0
6.035359,10.896142,1,low_polar+aliphatic+G+P,0.0
4.2293596,11.482597,1,low_polar+aliphatic+G+P,0.0
2.8045857,0.5463088,3,pos_neg_charged,2.0
5.132608,9.067191,1,low_polar+aliphatic+G+P,0.0
5.192768,9.748105,1,low_polar+aliphatic+G+P,0.0
14.748302,7.3734965,0,polar,1.0
4.058167,12.802978,1,low_polar+aliphatic+G+P,0.0
5.1865873,13.194,1,low_polar+aliphatic+G+P,0.0
5.833907,12.93827,1,low_polar+aliphatic+G+P,0.0
15.384328,6.947725,0,polar,1.0
15.847813,6.5868697,0,polar,1.0
-2.5476615,-2.8675206,11,neg,7.0
15.5158415,7.072146,0,polar,1.0
5.319683,12.053275,1,low_polar+aliphatic+G+P,0.0
16.50048,7.5173545,0,polar,1.0
3.2148304,10.808775,1,low_polar+aliphatic+G+P,0.0
3.074197,11.457478,1,low_polar+aliphatic+G+P,0.0
3.3914554,11.035937,1,low_polar+aliphatic+G+P,0.0
16.033474,7.826301,0,polar,1.0
4.8897243,10.557699,1,low_polar+aliphatic+G+P,0.0
5.500405,-0.5241338,9,pos,5.0
15.462081,7.6678286,0,polar,1.0
15.933924,7.719534,0,polar,1.0
15.9800825,7.2993507,0,polar,1.0
5.059668,10.770201,1,low_polar+aliphatic+G+P,0.0
